timestamp,est_e,est_n,est_heading,est_gyro_bias,external_e,external_n,true_e,true_n,true_heading,detected_step
5.3700,0.08159722,0.06404168,0.00205125,0.01469594,,,0.00000000,0.35858922,0.00000000,0
5.3800,0.08159722,0.06404168,0.00297120,0.01457161,,,0.00000000,0.36828082,0.00000000,0
5.3900,0.08159722,0.06404168,0.00197505,0.01471614,,,0.00000000,0.37797242,0.00000000,0
5.4000,0.08159722,0.06404168,0.00209541,0.01469814,,,0.00000000,0.38766402,0.00000000,0
5.4100,0.08159722,0.06404168,0.00203319,0.01471158,,,0.00000000,0.39735562,0.00000000,0
5.4200,0.08159722,0.06404168,0.00150479,0.01478673,,,0.00000000,0.40704722,0.00000000,0
5.4300,0.08159722,0.06404168,0.00135534,0.01480560,,,0.00000000,0.41673882,0.00000000,0
5.4400,0.08159722,0.06404168,0.00211182,0.01469560,,,0.00000000,0.42643042,0.00000000,0
5.4500,0.08159722,0.06404168,0.00315400,0.01455327,,,0.00000000,0.43612202,0.00000000,0
5.4600,0.08159722,0.06404168,0.00380381,0.01447014,,,0.00000000,0.44581362,0.00000000,0
5.4700,0.08159722,0.06404168,0.00374792,0.01448622,,,0.00000000,0.45550522,0.00000000,0
5.4800,0.08159722,0.06404168,0.00312721,0.01456566,,,0.00000000,0.46519683,0.00000000,0
5.4900,0.08159722,0.06404168,0.00247126,0.01466506,,,0.00000000,0.47488843,0.00000000,0
5.5000,0.08159722,0.06404168,0.00214907,0.01470462,,,0.00000000,0.48458003,0.00000000,0
5.5100,0.08159722,0.06404168,0.00178238,0.01475473,,,0.00000000,0.49427163,0.00000000,0
5.5200,0.08159722,0.06404168,0.00179881,0.01475603,,,0.00000000,0.50396323,0.00000000,0
5.5300,0.08159722,0.06404168,0.00122706,0.01482917,,,0.00000000,0.51365483,0.00000000,0
5.5400,0.08159722,0.06404168,0.00151148,0.01478257,,,0.00000000,0.52334643,0.00000000,0
5.5500,0.08159722,0.06404168,0.00094878,0.01485748,,,0.00000000,0.53303803,0.00000000,0
5.5600,0.08159722,0.06404168,0.00126898,0.01482229,,,0.00000000,0.54272963,0.00000000,0
5.5700,0.08159722,0.06404168,0.00076515,0.01489893,,,0.00000000,0.55242123,0.00000000,0
5.5800,0.08159722,0.06404168,0.00031430,0.01495695,,,0.00000000,0.56211283,0.00000000,0
5.5900,0.08159722,0.06404168,0.00070886,0.01490274,,,0.00000000,0.57180443,0.00000000,0
5.6000,0.08159722,0.06404168,0.00182741,0.01474788,,,0.00000000,0.58149603,0.00000000,0
5.6100,0.08159722,0.06404168,0.00218744,0.01469987,,,0.00000000,0.59118763,0.00000000,0
5.6200,0.08159722,0.06404168,0.00272724,0.01462136,,,0.00000000,0.60087923,0.00000000,0
5.6300,0.08159722,0.06404168,0.00315191,0.01457095,,,0.00000000,0.61057083,0.00000000,0
5.6400,0.08159722,0.06404168,0.00320149,0.01456254,,,0.00000000,0.62026243,0.00000000,0
5.6500,0.08360384,0.72283864,0.00304588,0.01458917,,,0.00000000,0.62995403,0.00000000,1
5.6600,0.08362269,0.72283858,0.00301202,0.01458507,,,0.00000000,0.63774757,0.00000000,0
5.6700,0.08308786,0.72284021,0.00216027,0.01470527,,,0.00000000,0.64554110,0.00000000,0
5.6800,0.08306951,0.72284026,0.00213780,0.01470954,,,0.00000000,0.65333463,0.00000000,0
5.6900,0.08356603,0.72283875,0.00306293,0.01459008,,,0.00000000,0.66112816,0.00000000,0
5.7000,0.08310197,0.72284016,0.00212229,0.01470560,,,0.00000000,0.66892169,0.00000000,0
5.7100,0.08333633,0.72283945,0.00258700,0.01464524,,,0.00000000,0.67671522,0.00000000,0
5.7200,0.08326171,0.72283968,0.00247776,0.01466512,,,0.00000000,0.68450875,0.00000000,0
5.7300,0.08266574,0.72284149,0.00126991,0.01482944,,,0.00000000,0.69230228,0.00000000,0
5.7400,0.08257133,0.72284178,0.00112700,0.01485637,,,0.00000000,0.70009581,0.00000000,0
5.7500,0.08222662,0.72284283,0.00046717,0.01495811,,,0.00000000,0.70788934,0.00000000,0
5.7600,0.08208401,0.72284326,0.00018322,0.01500166,,,0.00000000,0.71568288,0.00000000,0
5.7700,0.08227520,0.72284268,0.00065894,0.01494125,,,0.00000000,0.72347641,0.00000000,0
5.7800,0.08283974,0.72284096,0.00207021,0.01475669,,,0.00000000,0.73126994,0.00000000,0
5.7900,0.08295501,0.72284061,0.00237703,0.01471770,,,0.00000000,0.73906347,0.00000000,0
5.8000,0.08286307,0.72284089,0.00219161,0.01474988,,,0.00000000,0.74685700,0.00000000,0
5.8100,0.08292205,0.72284071,0.00237551,0.01472852,,,0.00000000,0.75465053,0.00000000,0
5.8200,0.08322320,0.72283979,0.00318445,0.01461568,,,0.00000000,0.76244406,0.00000000,0
5.8300,0.08304448,0.72284034,0.00263342,0.01468497,,,0.00000000,0.77023759,0.00000000,0
5.8400,0.08293021,0.72284069,0.00234381,0.01473080,,,0.00000000,0.77803112,0.00000000,0
5.8500,0.08306859,0.72284027,0.00279630,0.01467337,,,0.00000000,0.78582466,0.00000000,0
5.8600,0.08316850,0.72283996,0.00309121,0.01463047,,,0.00000000,0.79361819,0.00000000,0
5.8700,0.08304941,0.72284032,0.00270231,0.01468338,,,0.00000000,0.80141172,0.00000000,0
5.8800,0.08320883,0.72283984,0.00330963,0.01461009,,,0.00000000,0.80920525,0.00000000,0
5.8900,0.08340465,0.72283924,0.00393920,0.01451694,,,0.00000000,0.81699878,0.00000000,0
5.9000,0.08350827,0.72283893,0.00428844,0.01446594,,,0.00000000,0.82479231,0.00000000,0
5.9100,0.08334112,0.72283944,0.00368537,0.01455106,,,0.00000000,0.83258584,0.00000000,0
5.9200,0.08322892,0.72283978,0.00328023,0.01461019,,,0.00000000,0.84037937,0.00000000,0
5.9300,0.08293966,0.72284066,0.00205542,0.01476790,,,0.00000000,0.84817290,0.00000000,0
5.9400,0.08303086,0.72284038,0.00240369,0.01471645,,,0.00000000,0.85596643,0.00000000,0
5.9500,0.08302834,0.72284039,0.00240197,0.01471792,,,0.00000000,0.86375997,0.00000000,0
5.9600,0.08304811,0.72284033,0.00255067,0.01470598,,,0.00000000,0.87155350,0.00000000,0
5.9700,0.08309759,0.72284018,0.00278678,0.01467505,,,0.00000000,0.87934703,0.00000000,0
5.9800,0.08329809,0.72283957,0.00367440,0.01454540,,,0.00000000,0.88714056,0.00000000,0
5.9900,0.08347044,0.72283904,0.00459042,0.01443009,,,0.00000000,0.89493409,0.00000000,0
6.0000,0.08352870,0.72283886,0.00489994,0.01438976,,,0.00000000,0.90272762,0.00000000,0
6.0100,0.08364106,0.72283852,0.00549661,0.01430927,,,0.00000000,0.91052115,0.00000000,0
6.0200,0.08359948,0.72283865,0.00522341,0.01434009,,,0.00000000,0.91831468,0.00000000,0
6.0300,0.08366340,0.72283845,0.00564954,0.01429106,,,0.00000000,0.92610821,0.00000000,0
6.0400,0.08352113,0.72283889,0.00480967,0.01440396,,,0.00000000,0.93390175,0.00000000,0
6.0500,0.08350546,0.72283893,0.00473378,0.01441683,,,0.00000000,0.94169528,0.00000000,0
6.0600,0.08340610,0.72283924,0.00411068,0.01450126,,,0.00000000,0.94948881,0.00000000,0
6.0700,0.08340921,0.72283923,0.00415384,0.01449852,,,0.00000000,0.95728234,0.00000000,0
6.0800,0.08344981,0.72283910,0.00447408,0.01446159,,,0.00000000,0.96507587,0.00000000,0
6.0900,0.08328581,0.72283960,0.00336823,0.01461596,,,0.00000000,0.97286940,0.00000000,0
6.1000,0.08323007,0.72283977,0.00291395,0.01467025,,,0.00000000,0.98066293,0.00000000,0
6.1100,0.08318520,0.72283991,0.00256763,0.01471548,,,0.00000000,0.98845646,0.00000000,0
6.1200,0.08319171,0.72283989,0.00260428,0.01470868,,,0.00000000,0.99624999,0.00000000,0
6.1300,0.08317457,0.72283994,0.00253234,0.01472718,,,0.00000000,1.00404352,0.00000000,0
6.1400,0.08325021,0.72283971,0.00317273,0.01464272,,,0.00000000,1.01183706,0.00000000,0
6.1500,0.08329173,0.72283959,0.00348098,0.01459475,,,0.00000000,1.01963059,0.00000000,0
6.1600,0.08326403,0.72283967,0.00322847,0.01462787,,,0.00000000,1.02742412,0.00000000,0
6.1700,0.08324486,0.72283973,0.00301973,0.01465158,,,0.00000000,1.03521765,0.00000000,0
6.1800,0.08318577,0.72283991,0.00240899,0.01472723,,,0.00000000,1.04301118,0.00000000,0
6.1900,0.08318999,0.72283990,0.00243693,0.01472163,,,0.00000000,1.05080471,0.00000000,0
6.2000,0.08313753,0.72284006,0.00183038,0.01479353,,,0.00000000,1.05859824,0.00000000,0
6.2100,0.08308435,0.72284022,0.00117005,0.01486896,,,0.00000000,1.06639177,0.00000000,0
6.2200,0.08304776,0.72284033,0.00083237,0.01492266,,,0.00000000,1.07418530,0.00000000,0
6.2300,0.08306345,0.72284028,0.00101312,0.01489883,,,0.00000000,1.08197884,0.00000000,0
6.2400,0.08304881,0.72284033,0.00079747,0.01492183,,,0.00000000,1.08977237,0.00000000,0
6.2500,0.08306371,0.72284028,0.00101173,0.01489761,,,0.00000000,1.09756590,0.00000000,0
6.2600,0.08306574,0.72284027,0.00109269,0.01489419,,,0.00000000,1.10535943,0.00000000,0
6.2700,0.08313419,0.72284007,0.00195426,0.01477501,,,0.00000000,1.11315296,0.00000000,0
6.2800,0.08318996,0.72283990,0.00272409,0.01467453,,,0.00000000,1.12094649,0.00000000,0
6.2900,0.08318602,0.72283991,0.00268082,0.01468188,,,0.00000000,1.12874002,0.00000000,0
6.3000,0.08314630,0.72284003,0.00204947,0.01475851,,,0.00000000,1.13653355,0.00000000,0
6.3100,0.08314313,0.72284004,0.00202005,0.01476484,,,0.00000000,1.14432708,0.00000000,0
6.3200,0.08310040,0.72284017,0.00127932,0.01485310,,,0.00000000,1.15212061,0.00000000,0
6.3300,0.08311849,0.72284011,0.00155797,0.01481444,,,0.00000000,1.15991415,0.00000000,0
6.3400,0.08312938,0.72284008,0.00174449,0.01479034,,,0.00000000,1.16770768,0.00000000,0
6.3500,0.08310465,0.72284016,0.00131729,0.01484695,,,0.00000000,1.17550121,0.00000000,0
6.3600,0.08312385,0.72284010,0.00167911,0.01480147,,,0.00000000,1.18329474,0.00000000,0
6.3700,0.08314274,0.72284004,0.00201939,0.01475518,,,0.00000000,1.19108827,0.00000000,0
6.3800,0.08314075,0.72284005,0.00196702,0.01476022,,,0.00000000,1.19888180,0.00000000,0
6.3900,0.08317792,0.72283993,0.00265729,0.01466265,,,0.00000000,1.20667533,0.00000000,0
6.4000,0.08492227,1.37460917,0.00268095,0.01467085,,,0.00000000,1.21446886,0.00000000,1
6.4100,0.08473885,1.37460967,0.00239547,0.01470513,,,0.00000000,1.22271092,0.00000000,0
6.4200,0.08460213,1.37461004,0.00217620,0.01473157,,,0.00000000,1.23095492,0.00000000,0
6.4300,0.08491161,1.37460920,0.00268214,0.01466964,,,0.00000000,1.23919891,0.00000000,0
6.4400,0.08491879,1.37460918,0.00271993,0.01466815,,,0.00000000,1.24744291,0.00000000,0
6.4500,0.08453089,1.37461023,0.00207375,0.01475127,,,0.00000000,1.25568691,0.00000000,0
6.4600,0.08453447,1.37461022,0.00205518,0.01475048,,,0.00000000,1.26393091,0.00000000,0
6.4700,0.08476699,1.37460959,0.00241758,0.01469712,,,0.00000000,1.27217490,0.00000000,0
6.4800,0.08514404,1.37460857,0.00312996,0.01460760,,,0.00000000,1.28041890,0.00000000,0
6.4900,0.08526635,1.37460824,0.00334248,0.01457754,,,0.00000000,1.28866290,0.00000000,0
6.5000,0.08477862,1.37460956,0.00232943,0.01470155,,,0.00000000,1.29690689,0.00000000,0
6.5100,0.08510851,1.37460867,0.00302920,0.01461476,,,0.00000000,1.30515089,0.00000000,0
6.5200,0.08539104,1.37460790,0.00366095,0.01453784,,,0.00000000,1.31339489,0.00000000,0
6.5300,0.08531724,1.37460810,0.00354965,0.01455863,,,0.00000000,1.32163889,0.00000000,0
6.5400,0.08551637,1.37460756,0.00401578,0.01450057,,,0.00000000,1.32988288,0.00000000,0
6.5500,0.08522755,1.37460834,0.00324824,0.01458771,,,0.00000000,1.33812688,0.00000000,0
6.5600,0.08554202,1.37460749,0.00406857,0.01448953,,,0.00000000,1.34637088,0.00000000,0
6.5700,0.08529571,1.37460816,0.00346696,0.01456911,,,0.00000000,1.35461487,0.00000000,0
6.5800,0.08541688,1.37460783,0.00373306,0.01452860,,,0.00000000,1.36285887,0.00000000,0
6.5900,0.08539232,1.37460790,0.00369287,0.01453709,,,0.00000000,1.37110287,0.00000000,0
6.6000,0.08556255,1.37460744,0.00419920,0.01447615,,,0.00000000,1.37934686,0.00000000,0
6.6100,0.08595032,1.37460639,0.00534942,0.01433250,,,0.00000000,1.38759086,0.00000000,0
6.6200,0.08594835,1.37460639,0.00535648,0.01433326,,,0.00000000,1.39583486,0.00000000,0
6.6300,0.08609383,1.37460600,0.00584833,0.01427555,,,0.00000000,1.40407886,0.00000000,0
6.6400,0.08612422,1.37460592,0.00598062,0.01426307,,,0.00000000,1.41232285,0.00000000,0
6.6500,0.08616018,1.37460582,0.00615830,0.01424780,,,0.00000000,1.42056685,0.00000000,0
6.6600,0.08619273,1.37460573,0.00628189,0.01423349,,,0.00000000,1.42881085,0.00000000,0
6.6700,0.08619034,1.37460574,0.00628006,0.01423457,,,0.00000000,1.43705484,0.00000000,0
6.6800,0.08639459,1.37460519,0.00717153,0.01413842,,,0.00000000,1.44529884,0.00000000,0
6.6900,0.08611226,1.37460595,0.00600934,0.01427596,,,0.00000000,1.45354284,0.00000000,0
6.7000,0.08623276,1.37460562,0.00650384,0.01421521,,,0.00000000,1.46178683,0.00000000,0
6.7100,0.08612200,1.37460592,0.00602232,0.01427300,,,0.00000000,1.47003083,0.00000000,0
6.7200,0.08617939,1.37460577,0.00631486,0.01424202,,,0.00000000,1.47827483,0.00000000,0
6.7300,0.08605658,1.37460610,0.00580145,0.01431063,,,0.00000000,1.48651883,0.00000000,0
6.7400,0.08602702,1.37460618,0.00561412,0.01432772,,,0.00000000,1.49476282,0.00000000,0
6.7500,0.08606112,1.37460609,0.00583825,0.01430731,,,0.00000000,1.50300682,0.00000000,0
6.7600,0.08611765,1.37460594,0.00608640,0.01427231,,,0.00000000,1.51125082,0.00000000,0
6.7700,0.08601930,1.37460620,0.00567661,0.01433533,,,0.00000000,1.51949481,0.00000000,0
6.7800,0.08592697,1.37460645,0.00514906,0.01439655,,,0.00000000,1.52773881,0.00000000,0
6.7900,0.08588196,1.37460657,0.00494298,0.01442744,,,0.00000000,1.53598281,0.00000000,0
6.8000,0.08589361,1.37460654,0.00500629,0.01441916,,,0.00000000,1.54422681,0.00000000,0
6.8100,0.08597698,1.37460632,0.00554922,0.01435790,,,0.00000000,1.55247080,0.00000000,0
6.8200,0.08599784,1.37460626,0.00565730,0.01434203,,,0.00000000,1.56071480,0.00000000,0
6.8300,0.08604405,1.37460613,0.00597168,0.01430567,,,0.00000000,1.56895880,0.00000000,0
6.8400,0.08600418,1.37460624,0.00570853,0.01433814,,,0.00000000,1.57720279,0.00000000,0
6.8500,0.08592688,1.37460645,0.00517483,0.01440329,,,0.00000000,1.58544679,0.00000000,0
6.8600,0.08599742,1.37460626,0.00572639,0.01434176,,,0.00000000,1.59369079,0.00000000,0
6.8700,0.08590608,1.37460651,0.00502541,0.01442421,,,0.00000000,1.60193478,0.00000000,0
6.8800,0.08596290,1.37460635,0.00546232,0.01437113,,,0.00000000,1.61017878,0.00000000,0
6.8900,0.08597476,1.37460632,0.00551168,0.01435967,,,0.00000000,1.61842278,0.00000000,0
6.9000,0.08596463,1.37460635,0.00542719,0.01436980,,,0.00000000,1.62666678,0.00000000,0
6.9100,0.08594968,1.37460639,0.00528342,0.01438528,,,0.00000000,1.63491077,0.00000000,0
6.9200,0.08590979,1.37460650,0.00496526,0.01442802,,,0.00000000,1.64315477,0.00000000,0
6.9300,0.08592973,1.37460644,0.00518373,0.01440591,,,0.00000000,1.65139877,0.00000000,0
6.9400,0.08596424,1.37460635,0.00549409,0.01436631,,,0.00000000,1.65964276,0.00000000,0
6.9500,0.08585582,1.37460664,0.00443153,0.01449507,,,0.00000000,1.66788676,0.00000000,0
6.9600,0.08585032,1.37460666,0.00443184,0.01450183,,,0.00000000,1.67613076,0.00000000,0
6.9700,0.08582097,1.37460674,0.00411251,0.01453916,,,0.00000000,1.68437475,0.00000000,0
6.9800,0.08575583,1.37460691,0.00334396,0.01462491,,,0.00000000,1.69261875,0.00000000,0
6.9900,0.08571865,1.37460702,0.00301685,0.01467556,,,0.00000000,1.70086275,0.00000000,0
7.0000,0.23548941,1.29577359,0.00259564,0.01472826,0.35117964,1.23485443,0.00000000,1.70910675,0.00000000,0
7.0100,0.23546720,1.29577365,0.00199466,0.01480264,,,0.00000000,1.71735074,0.00000000,0
7.0200,0.23546058,1.29577367,0.00190185,0.01482556,,,0.00000000,1.72559474,0.00000000,0
7.0300,0.23545137,1.29577370,0.00158999,0.01485862,,,0.00000000,1.73383874,0.00000000,0
7.0400,0.23546816,1.29577365,0.00213452,0.01479627,,,0.00000000,1.74208273,0.00000000,0
7.0500,0.23546132,1.29577367,0.00183616,0.01482256,,,0.00000000,1.75032673,0.00000000,0
7.0600,0.23548440,1.29577361,0.00264092,0.01473080,,,0.00000000,1.75857073,0.00000000,0
7.0700,0.23548555,1.29577360,0.00269949,0.01472608,,,0.00000000,1.76681473,0.00000000,0
7.0800,0.23549921,1.29577357,0.00316849,0.01466789,,,0.00000000,1.77505872,0.00000000,0
7.0900,0.23551580,1.29577352,0.00376356,0.01459479,,,0.00000000,1.78330272,0.00000000,0
7.1000,0.23552348,1.29577350,0.00406051,0.01455978,,,0.00000000,1.79154672,0.00000000,0
7.1100,0.23551694,1.29577352,0.00379070,0.01459062,,,0.00000000,1.79979071,0.00000000,0
7.1200,0.23552769,1.29577349,0.00430905,0.01453812,,,0.00000000,1.80803471,0.00000000,0
7.1300,0.23552149,1.29577351,0.00403407,0.01456946,,,0.00000000,1.81627871,0.00000000,0
7.1400,0.23551862,1.29577352,0.00390247,0.01458448,,,0.00000000,1.82452270,0.00000000,0
7.1500,0.23550792,1.29577354,0.00339972,0.01464243,,,0.00000000,1.83276670,0.00000000,0
7.1600,0.23741199,1.95451961,0.00290409,0.01469283,,,0.00000000,1.84101070,0.00000000,1
7.1700,0.23743324,1.95451955,0.00291978,0.01468908,,,0.00000000,1.84967887,0.00000000,0
7.1800,0.23738717,1.95451969,0.00279569,0.01469749,,,0.00000000,1.85836932,0.00000000,0
7.1900,0.23718944,1.95452026,0.00247993,0.01473488,,,0.00000000,1.86705977,0.00000000,0
7.2000,0.23696701,1.95452090,0.00201732,0.01477839,,,0.00000000,1.87575023,0.00000000,0
7.2100,0.23714784,1.95452038,0.00229181,0.01474178,,,0.00000000,1.88444068,0.00000000,0
7.2200,0.23723663,1.95452012,0.00246589,0.01472317,,,0.00000000,1.89313113,0.00000000,0
7.2300,0.23720525,1.95452021,0.00232505,0.01472998,,,0.00000000,1.90182159,0.00000000,0
7.2400,0.23699665,1.95452082,0.00185762,0.01477680,,,0.00000000,1.91051204,0.00000000,0
7.2500,0.23697207,1.95452089,0.00184965,0.01478250,,,0.00000000,1.91920249,0.00000000,0
7.2600,0.23672289,1.95452161,0.00127587,0.01484240,,,0.00000000,1.92789295,0.00000000,0
7.2700,0.23619850,1.95452313,0.00013799,0.01497285,,,0.00000000,1.93658340,0.00000000,0
7.2800,0.23635538,1.95452268,0.00050319,0.01493246,,,0.00000000,1.94527385,0.00000000,0
7.2900,0.23614455,1.95452329,-0.00003032,0.01498863,,,0.00000000,1.95396431,0.00000000,0
7.3000,0.23629273,1.95452286,0.00025961,0.01494777,,,0.00000000,1.96265476,0.00000000,0
7.3100,0.23645918,1.95452238,0.00073734,0.01490028,,,0.00000000,1.97134521,0.00000000,0
7.3200,0.23680043,1.95452139,0.00160005,0.01479949,,,0.00000000,1.98003566,0.00000000,0
7.3300,0.23704609,1.95452067,0.00228198,0.01472441,,,0.00000000,1.98872612,0.00000000,0
7.3400,0.23712528,1.95452044,0.00247422,0.01469936,,,0.00000000,1.99741657,0.00000000,0
7.3500,0.23703399,1.95452071,0.00222844,0.01472924,,,0.00000000,2.00610702,0.00000000,0
7.3600,0.23713974,1.95452040,0.00249390,0.01469341,,,0.00000000,2.01479748,0.00000000,0
7.3700,0.23693611,1.95452099,0.00181178,0.01476481,,,0.00000000,2.02348793,0.00000000,0
7.3800,0.23694313,1.95452097,0.00179437,0.01476227,,,0.00000000,2.03217838,0.00000000,0
7.3900,0.23672625,1.95452160,0.00105130,0.01484372,,,0.00000000,2.04086884,0.00000000,0
7.4000,0.23653337,1.95452216,0.00036404,0.01491869,,,0.00000000,2.04955929,0.00000000,0
7.4100,0.23676734,1.95452148,0.00118487,0.01482457,,,0.00000000,2.05824974,0.00000000,0
7.4200,0.23695292,1.95452094,0.00188859,0.01474731,,,0.00000000,2.06694020,0.00000000,0
7.4300,0.23694313,1.95452097,0.00183185,0.01475153,,,0.00000000,2.07563065,0.00000000,0
7.4400,0.23675963,1.95452150,0.00114446,0.01483335,,,0.00000000,2.08432110,0.00000000,0
7.4500,0.23682241,1.95452132,0.00137689,0.01480438,,,0.00000000,2.09301156,0.00000000,0
7.4600,0.23662024,1.95452191,0.00054540,0.01490094,,,0.00000000,2.10170201,0.00000000,0
7.4700,0.23645689,1.95452238,-0.00012100,0.01498169,,,0.00000000,2.11039246,0.00000000,0
7.4800,0.23649145,1.95452228,0.00010630,0.01496401,,,0.00000000,2.11908292,0.00000000,0
7.4900,0.23646007,1.95452237,-0.00012170,0.01498062,,,0.00000000,2.12777337,0.00000000,0
7.5000,0.23631746,1.95452279,-0.00075127,0.01505877,,,0.00000000,2.13646382,0.00000000,0
7.5100,0.23636496,1.95452265,-0.00058184,0.01503183,,,0.00000000,2.14515428,0.00000000,0
7.5200,0.23623959,1.95452301,-0.00118478,0.01510542,,,0.00000000,2.15384473,0.00000000,0
7.5300,0.23632709,1.95452276,-0.00071012,0.01505226,,,0.00000000,2.16253518,0.00000000,0
7.5400,0.23645660,1.95452238,0.00003384,0.01497084,,,0.00000000,2.17122564,0.00000000,0
7.5500,0.23651903,1.95452220,0.00036088,0.01493022,,,0.00000000,2.17991609,0.00000000,0
7.5600,0.23652821,1.95452218,0.00045433,0.01492403,,,0.00000000,2.18860654,0.00000000,0
7.5700,0.23651124,1.95452222,0.00037574,0.01493586,,,0.00000000,2.19729699,0.00000000,0
7.5800,0.23656995,1.95452205,0.00073552,0.01489351,,,0.00000000,2.20598745,0.00000000,0
7.5900,0.23661721,1.95452192,0.00102987,0.01485823,,,0.00000000,2.21467790,0.00000000,0
7.6000,0.23647466,1.95452233,0.00007075,0.01496838,,,0.00000000,2.22336835,0.00000000,0
7.6100,0.23651091,1.95452223,0.00037410,0.01493939,,,0.00000000,2.23205881,0.00000000,0
7.6200,0.23653225,1.95452216,0.00056503,0.01492172,,,0.00000000,2.24074926,0.00000000,0
7.6300,0.23653731,1.95452215,0.00058956,0.01491738,,,0.00000000,2.24943971,0.00000000,0
7.6400,0.23661652,1.95452192,0.00122686,0.01484716,,,0.00000000,2.25813017,0.00000000,0
7.6500,0.23662749,1.95452189,0.00135701,0.01483709,,,0.00000000,2.26682062,0.00000000,0
7.6600,0.23660471,1.95452195,0.00119540,0.01485872,,,0.00000000,2.27551107,0.00000000,0
7.6700,0.23660950,1.95452194,0.00128453,0.01485402,,,0.00000000,2.28420153,0.00000000,0
7.6800,0.23652418,1.95452219,0.00050145,0.01494082,,,0.00000000,2.29289198,0.00000000,0
7.6900,0.23651636,1.95452221,0.00039850,0.01494906,,,0.00000000,2.30158243,0.00000000,0
7.7000,0.23659059,1.95452199,0.00114815,0.01486815,,,0.00000000,2.31027289,0.00000000,0
7.7100,0.23657895,1.95452203,0.00104751,0.01488128,,,0.00000000,2.31896334,0.00000000,0
7.7200,0.23664242,1.95452184,0.00170411,0.01480719,,,0.00000000,2.32765379,0.00000000,0
7.7300,0.23659672,1.95452198,0.00121869,0.01486241,,,0.00000000,2.33634425,0.00000000,0
7.7400,0.23656599,1.95452207,0.00083447,0.01490084,,,0.00000000,2.34503470,0.00000000,0
7.7500,0.23663708,1.95452186,0.00168881,0.01480882,,,0.00000000,2.35372515,0.00000000,0
7.7600,0.23663608,1.95452186,0.00165394,0.01481017,,,0.00000000,2.36241561,0.00000000,0
7.7700,0.23665951,1.95452179,0.00203862,0.01477768,,,0.00000000,2.37110606,0.00000000,0
7.7800,0.23662949,1.95452188,0.00169232,0.01482076,,,0.00000000,2.37979651,0.00000000,0
7.7900,0.23659489,1.95452198,0.00123150,0.01487215,,,0.00000000,2.38848696,0.00000000,0
7.8000,0.23666567,1.95452178,0.00218211,0.01476334,,,0.00000000,2.39717742,0.00000000,0
7.8100,0.23670156,1.95452167,0.00266165,0.01470621,,,0.00000000,2.40586787,0.00000000,0
7.8200,0.23669355,1.95452170,0.00257055,0.01471941,,,0.00000000,2.41455832,0.00000000,0
7.8300,0.23673265,1.95452158,0.00318267,0.01465276,,,0.00000000,2.42324878,0.00000000,0
7.8400,0.23674446,1.95452155,0.00339095,0.01463191,,,0.00000000,2.43193923,0.00000000,0
7.8500,0.23678277,1.95452144,0.00397878,0.01456195,,,0.00000000,2.44062968,0.00000000,0
7.8600,0.23681659,1.95452134,0.00451494,0.01449802,,,0.00000000,2.44932014,0.00000000,0
7.8700,0.23681392,1.95452135,0.00447590,0.01450324,,,0.00000000,2.45801059,0.00000000,0
7.8800,0.23676843,1.95452148,0.00361717,0.01459537,,,0.00000000,2.46670104,0.00000000,0
7.8900,0.23676493,1.95452149,0.00349943,0.01460271,,,0.00000000,2.47539150,0.00000000,0
7.9000,0.23964827,2.62243128,0.00425851,0.01451804,,,0.00000000,2.48408195,0.00000000,1
7.9100,0.23944622,2.62243212,0.00400272,0.01454938,,,0.00000000,2.49297700,0.00000000,0
7.9200,0.23925357,2.62243292,0.00370138,0.01458031,,,0.00000000,2.50189240,0.00000000,0
7.9300,0.23979642,2.62243066,0.00456962,0.01449011,,,0.00000000,2.51080779,0.00000000,0
7.9400,0.23995243,2.62243001,0.00489106,0.01446327,,,0.00000000,2.51972318,0.00000000,0
7.9500,0.24070213,2.62242689,0.00615668,0.01432982,,,0.00000000,2.52863858,0.00000000,0
7.9600,0.24064462,2.62242713,0.00606917,0.01434042,,,0.00000000,2.53755397,0.00000000,0
7.9700,0.23955528,2.62243166,0.00410696,0.01454814,,,0.00000000,2.54646937,0.00000000,0
7.9800,0.23967021,2.62243119,0.00437252,0.01452545,,,0.00000000,2.55538476,0.00000000,0
7.9900,0.23985474,2.62243042,0.00467276,0.01448776,,,0.00000000,2.56430016,0.00000000,0
8.0000,0.23966170,2.62243122,0.00425047,0.01452857,,,0.00000000,2.57321555,0.00000000,0
8.0100,0.23924738,2.62243295,0.00340218,0.01461923,,,0.00000000,2.58213094,0.00000000,0
8.0200,0.23918759,2.62243320,0.00321938,0.01463277,,,0.00000000,2.59104634,0.00000000,0
8.0300,0.23981112,2.62243060,0.00463829,0.01448662,,,0.00000000,2.59996173,0.00000000,0
8.0400,0.23943447,2.62243217,0.00375689,0.01457800,,,0.00000000,2.60887713,0.00000000,0
8.0500,0.23930803,2.62243269,0.00348249,0.01460975,,,0.00000000,2.61779252,0.00000000,0
8.0600,0.23895412,2.62243417,0.00260516,0.01470173,,,0.00000000,2.62670791,0.00000000,0
8.0700,0.23901561,2.62243391,0.00275414,0.01468519,,,0.00000000,2.63562331,0.00000000,0
8.0800,0.23892524,2.62243429,0.00251950,0.01471035,,,0.00000000,2.64453870,0.00000000,0
8.0900,0.23864698,2.62243545,0.00168423,0.01479054,,,0.00000000,2.65345410,0.00000000,0
